Regi∆o - Sigla;Estado - Sigla;Munic°pio;Revenda;CNPJ da Revenda;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
NE;PE;RECIFE;ESTAÄ«O DE SERVIÄOS BOA VIAGEM LTDA;2,0161E+12;ETANOL;30/04/2019;3,799;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;ESTAÄ«O DE SERVIÄOS BOA VIAGEM LTDA;2,0161E+12;GASOLINA;06/02/2019;4,299;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;ESTAÄ«O DE SERVIÄOS BOA VIAGEM LTDA;2,0161E+12;GASOLINA;08/05/2019;4,488;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;ESTAÄ«O DE SERVIÄOS BOA VIAGEM LTDA;2,0161E+12;GASOLINA;30/04/2019;4,488;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;F. S. GULDE COMBUST÷VEIS LTDA.;8,34236E+12;DIESEL S10;02/04/2019;3,59;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;F. S. GULDE COMBUST÷VEIS LTDA.;8,34236E+12;DIESEL S10;15/05/2019;3,69;3,2507;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;F. S. GULDE COMBUST÷VEIS LTDA.;8,34236E+12;DIESEL S10;22/05/2019;3,69;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;F. S. GULDE COMBUST÷VEIS LTDA.;8,34236E+12;DIESEL S10;23/01/2019;3,49;3,1077;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;F. S. GULDE COMBUST÷VEIS LTDA.;8,34236E+12;DIESEL S10;28/03/2019;3,59;3,1715;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;F. S. GULDE COMBUST÷VEIS LTDA.;8,34236E+12;DIESEL S10;29/05/2019;3,69;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;F. S. GULDE COMBUST÷VEIS LTDA.;8,34236E+12;ETANOL;02/04/2019;3,39;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;F. S. GULDE COMBUST÷VEIS LTDA.;8,34236E+12;ETANOL;15/05/2019;3,799;3,2485;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;F. S. GULDE COMBUST÷VEIS LTDA.;8,34236E+12;ETANOL;22/05/2019;3,799;3,2485;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;F. S. GULDE COMBUST÷VEIS LTDA.;8,34236E+12;ETANOL;23/01/2019;3,099;2,8354;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;F. S. GULDE COMBUST÷VEIS LTDA.;8,34236E+12;ETANOL;28/03/2019;3,39;2,9916;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;F. S. GULDE COMBUST÷VEIS LTDA.;8,34236E+12;ETANOL;29/05/2019;3,799;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;F. S. GULDE COMBUST÷VEIS LTDA.;8,34236E+12;GASOLINA;02/04/2019;4,299;3,8553;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;F. S. GULDE COMBUST÷VEIS LTDA.;8,34236E+12;GASOLINA;15/05/2019;4,599;4,1355;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;F. S. GULDE COMBUST÷VEIS LTDA.;8,34236E+12;GASOLINA;22/05/2019;4,599;4,1355;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;F. S. GULDE COMBUST÷VEIS LTDA.;8,34236E+12;GASOLINA;23/01/2019;4,09;3,7549;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;F. S. GULDE COMBUST÷VEIS LTDA.;8,34236E+12;GASOLINA;28/03/2019;4,299;3,8553;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;F. S. GULDE COMBUST÷VEIS LTDA.;8,34236E+12;GASOLINA;29/05/2019;4,599;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;FERRAZ COMêRCIO DE COMBUST÷VEIS LTDA.;8,3423E+12;DIESEL S10;07/03/2019;3,699;;R$ / litro;TDC DISTRIBUIDORA
NE;PE;RECIFE;FERRAZ COMêRCIO DE COMBUST÷VEIS LTDA.;8,3423E+12;DIESEL S10;09/01/2019;3,669;3;R$ / litro;TDC DISTRIBUIDORA
NE;PE;RECIFE;FERRAZ COMêRCIO DE COMBUST÷VEIS LTDA.;8,3423E+12;DIESEL S10;17/01/2019;3,669;3;R$ / litro;TDC DISTRIBUIDORA
NE;PE;RECIFE;FERRAZ COMêRCIO DE COMBUST÷VEIS LTDA.;8,3423E+12;DIESEL S10;18/04/2019;3,769;3,1146;R$ / litro;TDC DISTRIBUIDORA
NE;PE;RECIFE;FERRAZ COMêRCIO DE COMBUST÷VEIS LTDA.;8,3423E+12;DIESEL S10;22/04/2019;3,769;3,1146;R$ / litro;TDC DISTRIBUIDORA
NE;PE;RECIFE;FERRAZ COMêRCIO DE COMBUST÷VEIS LTDA.;8,3423E+12;DIESEL S10;23/01/2019;3,669;;R$ / litro;TDC DISTRIBUIDORA
NE;PE;RECIFE;FERRAZ COMêRCIO DE COMBUST÷VEIS LTDA.;8,3423E+12;DIESEL S10;26/06/2019;3,729;3,0739;R$ / litro;TDC DISTRIBUIDORA
NE;PE;RECIFE;FERRAZ COMêRCIO DE COMBUST÷VEIS LTDA.;8,3423E+12;DIESEL S10;28/02/2019;3,699;3,09;R$ / litro;TDC DISTRIBUIDORA
NE;PE;RECIFE;FERRAZ COMêRCIO DE COMBUST÷VEIS LTDA.;8,3423E+12;ETANOL;07/03/2019;3,189;;R$ / litro;TDC DISTRIBUIDORA
NE;PE;RECIFE;FERRAZ COMêRCIO DE COMBUST÷VEIS LTDA.;8,3423E+12;ETANOL;09/01/2019;3,089;2,79;R$ / litro;TDC DISTRIBUIDORA
NE;PE;RECIFE;FERRAZ COMêRCIO DE COMBUST÷VEIS LTDA.;8,3423E+12;ETANOL;17/01/2019;3,089;2,79;R$ / litro;TDC DISTRIBUIDORA
NE;PE;RECIFE;FERRAZ COMêRCIO DE COMBUST÷VEIS LTDA.;8,3423E+12;ETANOL;18/04/2019;3,499;3,1563;R$ / litro;TDC DISTRIBUIDORA
NE;PE;RECIFE;FERRAZ COMêRCIO DE COMBUST÷VEIS LTDA.;8,3423E+12;ETANOL;22/04/2019;3,499;3,1563;R$ / litro;TDC DISTRIBUIDORA
NE;PE;RECIFE;FERRAZ COMêRCIO DE COMBUST÷VEIS LTDA.;8,3423E+12;ETANOL;23/01/2019;3,089;;R$ / litro;TDC DISTRIBUIDORA
NE;PE;RECIFE;FERRAZ COMêRCIO DE COMBUST÷VEIS LTDA.;8,3423E+12;ETANOL;26/06/2019;3,599;3,1565;R$ / litro;TDC DISTRIBUIDORA
NE;PE;RECIFE;FERRAZ COMêRCIO DE COMBUST÷VEIS LTDA.;8,3423E+12;ETANOL;28/02/2019;3,189;2,8799;R$ / litro;TDC DISTRIBUIDORA
NE;PE;RECIFE;FERRAZ COMêRCIO DE COMBUST÷VEIS LTDA.;8,3423E+12;GASOLINA;07/03/2019;3,999;;R$ / litro;TDC DISTRIBUIDORA
NE;PE;RECIFE;FERRAZ COMêRCIO DE COMBUST÷VEIS LTDA.;8,3423E+12;GASOLINA;09/01/2019;4,099;3,75;R$ / litro;TDC DISTRIBUIDORA
NE;PE;RECIFE;FERRAZ COMêRCIO DE COMBUST÷VEIS LTDA.;8,3423E+12;GASOLINA;17/01/2019;4,099;3,75;R$ / litro;TDC DISTRIBUIDORA
NE;PE;RECIFE;FERRAZ COMêRCIO DE COMBUST÷VEIS LTDA.;8,3423E+12;GASOLINA;18/04/2019;4,399;4,002;R$ / litro;TDC DISTRIBUIDORA
NE;PE;RECIFE;FERRAZ COMêRCIO DE COMBUST÷VEIS LTDA.;8,3423E+12;GASOLINA;22/04/2019;4,399;4,002;R$ / litro;TDC DISTRIBUIDORA
NE;PE;RECIFE;FERRAZ COMêRCIO DE COMBUST÷VEIS LTDA.;8,3423E+12;GASOLINA;23/01/2019;4,099;;R$ / litro;TDC DISTRIBUIDORA
NE;PE;RECIFE;FERRAZ COMêRCIO DE COMBUST÷VEIS LTDA.;8,3423E+12;GASOLINA;26/06/2019;4,399;3,941;R$ / litro;TDC DISTRIBUIDORA
NE;PE;RECIFE;FERRAZ COMêRCIO DE COMBUST÷VEIS LTDA.;8,3423E+12;GASOLINA;28/02/2019;3,999;3,736;R$ / litro;TDC DISTRIBUIDORA
NE;PE;RECIFE;FERRAZ COMêRCIO DE COMBUST÷VEIS LTDA.;8,3423E+12;DIESEL S10;03/01/2019;3,499;;R$ / litro;TDC DISTRIBUIDORA
NE;PE;RECIFE;FERRAZ COMêRCIO DE COMBUST÷VEIS LTDA.;8,3423E+12;DIESEL S10;09/01/2019;3,499;;R$ / litro;TDC DISTRIBUIDORA
NE;PE;RECIFE;FERRAZ COMêRCIO DE COMBUST÷VEIS LTDA.;8,3423E+12;DIESEL S10;20/03/2019;3,549;3,157;R$ / litro;TDC DISTRIBUIDORA
NE;PE;RECIFE;FERRAZ COMêRCIO DE COMBUST÷VEIS LTDA.;8,3423E+12;ETANOL;03/01/2019;2,999;2,5999;R$ / litro;TDC DISTRIBUIDORA
NE;PE;RECIFE;FERRAZ COMêRCIO DE COMBUST÷VEIS LTDA.;8,3423E+12;ETANOL;09/01/2019;2,999;;R$ / litro;TDC DISTRIBUIDORA
NE;PE;RECIFE;FERRAZ COMêRCIO DE COMBUST÷VEIS LTDA.;8,3423E+12;ETANOL;20/03/2019;3,299;2,9799;R$ / litro;TDC DISTRIBUIDORA
NE;PE;RECIFE;FERRAZ COMêRCIO DE COMBUST÷VEIS LTDA.;8,3423E+12;GASOLINA;03/01/2019;4,399;3,69;R$ / litro;TDC DISTRIBUIDORA
NE;PE;RECIFE;FERRAZ COMêRCIO DE COMBUST÷VEIS LTDA.;8,3423E+12;GASOLINA;09/01/2019;4,399;;R$ / litro;TDC DISTRIBUIDORA
NE;PE;RECIFE;FERRAZ COMêRCIO DE COMBUST÷VEIS LTDA.;8,3423E+12;GASOLINA;20/03/2019;4,249;3,825;R$ / litro;TDC DISTRIBUIDORA
NE;PE;RECIFE;GERALDO VIEIRA E CIA LTDA.;1,09961E+13;DIESEL S10;08/05/2019;3,699;3,3525;R$ / litro;RAIZEN
NE;PE;RECIFE;GERALDO VIEIRA E CIA LTDA.;1,09961E+13;DIESEL S10;14/05/2019;3,699;;R$ / litro;RAIZEN
NE;PE;RECIFE;GERALDO VIEIRA E CIA LTDA.;1,09961E+13;DIESEL S10;19/02/2019;3,549;3,1881;R$ / litro;RAIZEN
NE;PE;RECIFE;GERALDO VIEIRA E CIA LTDA.;1,09961E+13;ETANOL;08/05/2019;3,799;3,5308;R$ / litro;RAIZEN
NE;PE;RECIFE;GERALDO VIEIRA E CIA LTDA.;1,09961E+13;ETANOL;14/05/2019;3,799;;R$ / litro;RAIZEN
NE;PE;RECIFE;GERALDO VIEIRA E CIA LTDA.;1,09961E+13;ETANOL;19/02/2019;3,199;2,8609;R$ / litro;RAIZEN
NE;PE;RECIFE;GERALDO VIEIRA E CIA LTDA.;1,09961E+13;GASOLINA;08/05/2019;4,499;4,1701;R$ / litro;RAIZEN
NE;PE;RECIFE;GERALDO VIEIRA E CIA LTDA.;1,09961E+13;GASOLINA;14/05/2019;4,499;;R$ / litro;RAIZEN
NE;PE;RECIFE;GERALDO VIEIRA E CIA LTDA.;1,09961E+13;GASOLINA;19/02/2019;3,999;3,7777;R$ / litro;RAIZEN
NE;PE;RECIFE;GMV COMBUST÷VEIS LTDA.;4,52792E+12;DIESEL S10;08/05/2019;3,699;3,2728;R$ / litro;DISLUB
NE;PE;RECIFE;GMV COMBUST÷VEIS LTDA.;4,52792E+12;DIESEL S10;14/05/2019;3,699;;R$ / litro;DISLUB
NE;PE;RECIFE;GMV COMBUST÷VEIS LTDA.;4,52792E+12;DIESEL S10;19/02/2019;3,699;3,1128;R$ / litro;DISLUB
NE;PE;RECIFE;GMV COMBUST÷VEIS LTDA.;4,52792E+12;DIESEL S10;27/02/2019;3,699;;R$ / litro;DISLUB
NE;PE;RECIFE;GMV COMBUST÷VEIS LTDA.;4,52792E+12;ETANOL;08/05/2019;3,699;3,3251;R$ / litro;DISLUB
NE;PE;RECIFE;GMV COMBUST÷VEIS LTDA.;4,52792E+12;ETANOL;14/05/2019;3,699;;R$ / litro;DISLUB
NE;PE;RECIFE;GMV COMBUST÷VEIS LTDA.;4,52792E+12;ETANOL;19/02/2019;3,059;2,8099;R$ / litro;DISLUB
NE;PE;RECIFE;GMV COMBUST÷VEIS LTDA.;4,52792E+12;ETANOL;27/02/2019;3,059;;R$ / litro;DISLUB
NE;PE;RECIFE;GMV COMBUST÷VEIS LTDA.;4,52792E+12;GASOLINA;08/05/2019;4,459;4,1311;R$ / litro;DISLUB
NE;PE;RECIFE;GMV COMBUST÷VEIS LTDA.;4,52792E+12;GASOLINA;14/05/2019;4,459;;R$ / litro;DISLUB
NE;PE;RECIFE;GMV COMBUST÷VEIS LTDA.;4,52792E+12;GASOLINA;19/02/2019;4,19;3,75;R$ / litro;DISLUB
NE;PE;RECIFE;GMV COMBUST÷VEIS LTDA.;4,52792E+12;GASOLINA;27/02/2019;4,19;;R$ / litro;DISLUB
NE;PE;RECIFE;GMV COMBUST÷VEIS LTDA.;4,52792E+12;GNV;08/05/2019;2,699;1,7055;R$ / litro;DISLUB
NE;PE;RECIFE;GMV COMBUST÷VEIS LTDA.;4,52792E+12;GNV;14/05/2019;2,699;;R$ / litro;DISLUB
NE;PE;RECIFE;GMV COMBUST÷VEIS LTDA.;4,52792E+12;GNV;19/02/2019;2,699;;R$ / litro;DISLUB
NE;PE;RECIFE;GMV COMBUST÷VEIS LTDA.;4,52792E+12;GNV;27/02/2019;2,699;;R$ / litro;DISLUB
NE;PE;RECIFE;GRAÄAS COMBUST÷VEIS LTDA.;1,03857E+13;DIESEL S10;09/01/2019;3,699;3,1979;R$ / litro;RAIZEN
NE;PE;RECIFE;GRAÄAS COMBUST÷VEIS LTDA.;1,03857E+13;DIESEL S10;17/01/2019;3,699;;R$ / litro;RAIZEN
NE;PE;RECIFE;GRAÄAS COMBUST÷VEIS LTDA.;1,03857E+13;DIESEL S10;23/01/2019;3,699;;R$ / litro;RAIZEN
NE;PE;RECIFE;GRAÄAS COMBUST÷VEIS LTDA.;1,03857E+13;DIESEL S10;25/04/2019;3,699;3,2263;R$ / litro;RAIZEN
NE;PE;RECIFE;GRAÄAS COMBUST÷VEIS LTDA.;1,03857E+13;DIESEL S10;30/04/2019;3,699;3,2263;R$ / litro;RAIZEN
NE;PE;RECIFE;GRAÄAS COMBUST÷VEIS LTDA.;1,03857E+13;ETANOL;09/01/2019;3,099;2,9099;R$ / litro;RAIZEN
NE;PE;RECIFE;GRAÄAS COMBUST÷VEIS LTDA.;1,03857E+13;ETANOL;17/01/2019;3,099;2,9099;R$ / litro;RAIZEN
NE;PE;RECIFE;GRAÄAS COMBUST÷VEIS LTDA.;1,03857E+13;ETANOL;23/01/2019;3,099;;R$ / litro;RAIZEN
NE;PE;RECIFE;GRAÄAS COMBUST÷VEIS LTDA.;1,03857E+13;ETANOL;25/04/2019;3,799;3,2547;R$ / litro;RAIZEN
NE;PE;RECIFE;GRAÄAS COMBUST÷VEIS LTDA.;1,03857E+13;ETANOL;30/04/2019;3,799;3,2547;R$ / litro;RAIZEN
NE;PE;RECIFE;GRAÄAS COMBUST÷VEIS LTDA.;1,03857E+13;GASOLINA;09/01/2019;4,199;3,8231;R$ / litro;RAIZEN
NE;PE;RECIFE;GRAÄAS COMBUST÷VEIS LTDA.;1,03857E+13;GASOLINA;17/01/2019;4,199;3,8231;R$ / litro;RAIZEN
NE;PE;RECIFE;GRAÄAS COMBUST÷VEIS LTDA.;1,03857E+13;GASOLINA;23/01/2019;4,199;;R$ / litro;RAIZEN
NE;PE;RECIFE;GRAÄAS COMBUST÷VEIS LTDA.;1,03857E+13;GASOLINA;25/04/2019;4,499;4,1813;R$ / litro;RAIZEN
NE;PE;RECIFE;GRAÄAS COMBUST÷VEIS LTDA.;1,03857E+13;GASOLINA;30/04/2019;4,499;4,1813;R$ / litro;RAIZEN
NE;PE;RECIFE;IGUEP INCORPORADORA GUEDES PEREIRA LTDA;1,16946E+13;DIESEL S10;05/06/2019;3,699;3,1661;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;IGUEP INCORPORADORA GUEDES PEREIRA LTDA;1,16946E+13;DIESEL S10;12/06/2019;3,699;3,1661;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;IGUEP INCORPORADORA GUEDES PEREIRA LTDA;1,16946E+13;DIESEL S10;13/02/2019;3,599;3,0929;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;IGUEP INCORPORADORA GUEDES PEREIRA LTDA;1,16946E+13;DIESEL S10;19/02/2019;3,599;3,0929;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;IGUEP INCORPORADORA GUEDES PEREIRA LTDA;1,16946E+13;DIESEL S10;26/06/2019;3,699;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;IGUEP INCORPORADORA GUEDES PEREIRA LTDA;1,16946E+13;ETANOL;05/06/2019;3,599;3,2444;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;IGUEP INCORPORADORA GUEDES PEREIRA LTDA;1,16946E+13;ETANOL;12/06/2019;3,599;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;IGUEP INCORPORADORA GUEDES PEREIRA LTDA;1,16946E+13;ETANOL;13/02/2019;3,199;2,8581;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;IGUEP INCORPORADORA GUEDES PEREIRA LTDA;1,16946E+13;ETANOL;19/02/2019;3,199;2,8581;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;IGUEP INCORPORADORA GUEDES PEREIRA LTDA;1,16946E+13;ETANOL;26/06/2019;3,599;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;IGUEP INCORPORADORA GUEDES PEREIRA LTDA;1,16946E+13;GASOLINA;05/06/2019;4,399;4,0015;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;IGUEP INCORPORADORA GUEDES PEREIRA LTDA;1,16946E+13;GASOLINA;12/06/2019;4,399;4,0015;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;IGUEP INCORPORADORA GUEDES PEREIRA LTDA;1,16946E+13;GASOLINA;13/02/2019;3,999;3,7422;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;IGUEP INCORPORADORA GUEDES PEREIRA LTDA;1,16946E+13;GASOLINA;19/02/2019;3,999;3,7422;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;IGUEP INCORPORADORA GUEDES PEREIRA LTDA;1,16946E+13;GASOLINA;26/06/2019;4,399;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;IGUEP INCORPORADORA GUEDES PEREIRA LTDA;1,16946E+13;DIESEL S10;06/06/2019;3,699;3,1661;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;IGUEP INCORPORADORA GUEDES PEREIRA LTDA;1,16946E+13;DIESEL S10;12/06/2019;3,699;3,1661;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;IGUEP INCORPORADORA GUEDES PEREIRA LTDA;1,16946E+13;DIESEL S10;14/02/2019;3,599;3,1228;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;IGUEP INCORPORADORA GUEDES PEREIRA LTDA;1,16946E+13;DIESEL S10;18/06/2019;3,699;3,1661;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;IGUEP INCORPORADORA GUEDES PEREIRA LTDA;1,16946E+13;DIESEL S10;19/02/2019;3,599;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;IGUEP INCORPORADORA GUEDES PEREIRA LTDA;1,16946E+13;ETANOL;06/06/2019;3,599;3,2444;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;IGUEP INCORPORADORA GUEDES PEREIRA LTDA;1,16946E+13;ETANOL;12/06/2019;3,599;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;IGUEP INCORPORADORA GUEDES PEREIRA LTDA;1,16946E+13;ETANOL;14/02/2019;3,199;2,8665;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;IGUEP INCORPORADORA GUEDES PEREIRA LTDA;1,16946E+13;ETANOL;18/06/2019;3,599;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;IGUEP INCORPORADORA GUEDES PEREIRA LTDA;1,16946E+13;ETANOL;19/02/2019;3,199;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;IGUEP INCORPORADORA GUEDES PEREIRA LTDA;1,16946E+13;GASOLINA;06/06/2019;4,599;4,0015;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;IGUEP INCORPORADORA GUEDES PEREIRA LTDA;1,16946E+13;GASOLINA;12/06/2019;4,599;4,0015;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;IGUEP INCORPORADORA GUEDES PEREIRA LTDA;1,16946E+13;GASOLINA;14/02/2019;3,999;3,7422;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;IGUEP INCORPORADORA GUEDES PEREIRA LTDA;1,16946E+13;GASOLINA;18/06/2019;4,599;4,0015;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;IGUEP INCORPORADORA GUEDES PEREIRA LTDA;1,16946E+13;GASOLINA;19/02/2019;3,999;3,7422;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PE;RECIFE;INVESTGAS LOCACAO E INVESTIMENTO LIMITADA;7,61746E+12;DIESEL S10;02/04/2019;3,499;;R$ / litro;BRANCA
NE;PE;RECIFE;INVESTGAS LOCACAO E INVESTIMENTO LIMITADA;7,61746E+12;DIESEL S10;15/05/2019;3,499;3,15;R$ / litro;BRANCA
NE;PE;RECIFE;INVESTGAS LOCACAO E INVESTIMENTO LIMITADA;7,61746E+12;DIESEL S10;19/02/2019;3,59;3,28;R$ / litro;BRANCA
NE;PE;RECIFE;INVESTGAS LOCACAO E INVESTIMENTO LIMITADA;7,61746E+12;DIESEL S10;22/05/2019;3,499;3,15;R$ / litro;BRANCA
NE;PE;RECIFE;INVESTGAS LOCACAO E INVESTIMENTO LIMITADA;7,61746E+12;DIESEL S10;23/01/2019;3,379;3,0151;R$ / litro;BRANCA
NE;PE;RECIFE;INVESTGAS LOCACAO E INVESTIMENTO LIMITADA;7,61746E+12;DIESEL S10;26/06/2019;3,439;2,98;R$ / litro;BRANCA
NE;PE;RECIFE;INVESTGAS LOCACAO E INVESTIMENTO LIMITADA;7,61746E+12;DIESEL S10;27/02/2019;3,59;;R$ / litro;BRANCA
NE;PE;RECIFE;INVESTGAS LOCACAO E INVESTIMENTO LIMITADA;7,61746E+12;DIESEL S10;28/03/2019;3,499;3,1405;R$ / litro;BRANCA
NE;PE;RECIFE;INVESTGAS LOCACAO E INVESTIMENTO LIMITADA;7,61746E+12;DIESEL S10;29/05/2019;3,499;;R$ / litro;BRANCA
NE;PE;RECIFE;INVESTGAS LOCACAO E INVESTIMENTO LIMITADA;7,61746E+12;DIESEL S10;30/01/2019;3,379;3,0151;R$ / litro;BRANCA
NE;PE;RECIFE;INVESTGAS LOCACAO E INVESTIMENTO LIMITADA;7,61746E+12;ETANOL;02/04/2019;3,199;;R$ / litro;BRANCA
NE;PE;RECIFE;INVESTGAS LOCACAO E INVESTIMENTO LIMITADA;7,61746E+12;ETANOL;15/05/2019;3,559;3,2333;R$ / litro;BRANCA
NE;PE;RECIFE;INVESTGAS LOCACAO E INVESTIMENTO LIMITADA;7,61746E+12;ETANOL;19/02/2019;3,19;2,9289;R$ / litro;BRANCA
NE;PE;RECIFE;INVESTGAS LOCACAO E INVESTIMENTO LIMITADA;7,61746E+12;ETANOL;22/05/2019;3,559;;R$ / litro;BRANCA
NE;PE;RECIFE;INVESTGAS LOCACAO E INVESTIMENTO LIMITADA;7,61746E+12;ETANOL;23/01/2019;2,959;2,76;R$ / litro;BRANCA
NE;PE;RECIFE;INVESTGAS LOCACAO E INVESTIMENTO LIMITADA;7,61746E+12;ETANOL;26/06/2019;3,439;3,067;R$ / litro;BRANCA
NE;PE;RECIFE;INVESTGAS LOCACAO E INVESTIMENTO LIMITADA;7,61746E+12;ETANOL;27/02/2019;3,19;;R$ / litro;BRANCA
NE;PE;RECIFE;INVESTGAS LOCACAO E INVESTIMENTO LIMITADA;7,61746E+12;ETANOL;28/03/2019;3,199;3;R$ / litro;BRANCA
NE;PE;RECIFE;INVESTGAS LOCACAO E INVESTIMENTO LIMITADA;7,61746E+12;ETANOL;29/05/2019;3,559;;R$ / litro;BRANCA
NE;PE;RECIFE;INVESTGAS LOCACAO E INVESTIMENTO LIMITADA;7,61746E+12;ETANOL;30/01/2019;2,959;2,76;R$ / litro;BRANCA
NE;PE;RECIFE;INVESTGAS LOCACAO E INVESTIMENTO LIMITADA;7,61746E+12;GASOLINA;02/04/2019;4,09;;R$ / litro;BRANCA
NE;PE;RECIFE;INVESTGAS LOCACAO E INVESTIMENTO LIMITADA;7,61746E+12;GASOLINA;15/05/2019;4,399;4;R$ / litro;BRANCA
NE;PE;RECIFE;INVESTGAS LOCACAO E INVESTIMENTO LIMITADA;7,61746E+12;GASOLINA;19/02/2019;3,999;3,7769;R$ / litro;BRANCA
NE;PE;RECIFE;INVESTGAS LOCACAO E INVESTIMENTO LIMITADA;7,61746E+12;GASOLINA;22/05/2019;4,399;4;R$ / litro;BRANCA
NE;PE;RECIFE;INVESTGAS LOCACAO E INVESTIMENTO LIMITADA;7,61746E+12;GASOLINA;23/01/2019;3,979;3,73;R$ / litro;BRANCA
NE;PE;RECIFE;INVESTGAS LOCACAO E INVESTIMENTO LIMITADA;7,61746E+12;GASOLINA;26/06/2019;4,339;3,82;R$ / litro;BRANCA
NE;PE;RECIFE;INVESTGAS LOCACAO E INVESTIMENTO LIMITADA;7,61746E+12;GASOLINA;27/02/2019;3,999;3,7769;R$ / litro;BRANCA
NE;PE;RECIFE;INVESTGAS LOCACAO E INVESTIMENTO LIMITADA;7,61746E+12;GASOLINA;28/03/2019;4,09;3,8518;R$ / litro;BRANCA
NE;PE;RECIFE;INVESTGAS LOCACAO E INVESTIMENTO LIMITADA;7,61746E+12;GASOLINA;29/05/2019;4,399;;R$ / litro;BRANCA
NE;PE;RECIFE;INVESTGAS LOCACAO E INVESTIMENTO LIMITADA;7,61746E+12;GASOLINA;30/01/2019;3,979;3,73;R$ / litro;BRANCA
